,name,binder_rmsd_af2_des,complex_rmsd_af2_des,binder_rmsd,complex_rmsd
0,sh3_r1_22_r2_0,6.2057171832022515,2.397391662013046,,
1,sh3_r1_22_r2_1,6.626483395252273,2.337783534962132,,
2,sh3_r1_22_r2_10,26.24434385221698,8.199767388322591,,
3,sh3_r1_22_r2_11,1.682860302048658,1.2767729031470534,,
4,sh3_r1_22_r2_12,16.407560878303155,4.297109384179273,,
5,sh3_r1_22_r2_13,4.646962226489483,2.0845170204581067,,
6,sh3_r1_22_r2_14,4.133145056524331,1.3206162357815174,,
7,sh3_r1_22_r2_15,2.5074392644384744,1.3624392943424128,,
8,sh3_r1_22_r2_16,2.829110222468501,1.8710949588047534,,
9,sh3_r1_22_r2_17,21.196398727532944,8.945539011616926,,
10,sh3_r1_22_r2_18,17.550688360502246,4.387127680666847,,
11,sh3_r1_22_r2_19,4.587415290569778,2.2269719496024862,,
12,sh3_r1_22_r2_2,4.644562692778733,2.134300840785251,,
13,sh3_r1_22_r2_20,5.7896811034332645,2.203126056115245,,
14,sh3_r1_22_r2_21,4.431957619716182,1.4751656026075477,,
15,sh3_r1_22_r2_22,3.7944088096541084,1.6375126431700384,,
16,sh3_r1_22_r2_23,2.7443323106743938,1.509378288495914,,
17,sh3_r1_22_r2_24,5.339173765100404,2.091730046660231,,
18,sh3_r1_22_r2_25,5.446970753870908,3.153015030051606,,
19,sh3_r1_22_r2_26,8.694920593911364,4.643340578615716,,
20,sh3_r1_22_r2_27,10.276333483197574,4.4921681725648455,,
21,sh3_r1_22_r2_28,2.4456404988819553,1.4500994151444306,,
22,sh3_r1_22_r2_29,5.1898874767476935,2.2844869192194714,,
23,sh3_r1_22_r2_3,4.869912159969805,1.6734397928676334,,
24,sh3_r1_22_r2_30,3.9209342920672903,1.9218477088458608,,
25,sh3_r1_22_r2_31,1.8993461711560926,1.1259836952591893,,
26,sh3_r1_22_r2_32,3.2675774454961064,1.42194594376898,,
27,sh3_r1_22_r2_33,4.368155371758143,1.9324741766482365,,
28,sh3_r1_22_r2_34,1.6143111076835162,1.1212506940184856,,
29,sh3_r1_22_r2_35,6.15292890893728,1.7374684017631856,,
30,sh3_r1_22_r2_36,4.672749339077724,2.018241930242211,,
31,sh3_r1_22_r2_37,7.013665887536691,2.494403752082862,,
32,sh3_r1_22_r2_38,6.9698398491791425,2.856078774396626,,
33,sh3_r1_22_r2_39,15.755313162728816,4.177434847779672,,
34,sh3_r1_22_r2_4,4.763527349633125,2.1758161861899947,,
35,sh3_r1_22_r2_40,17.864512226878645,4.325426940175005,,
36,sh3_r1_22_r2_41,20.800686120364748,12.31559986263201,,
37,sh3_r1_22_r2_42,4.302431372423279,2.812360363203391,,
38,sh3_r1_22_r2_43,4.623583808685733,1.969913491274378,,
39,sh3_r1_22_r2_44,4.399348085050633,1.4737059556851526,,
40,sh3_r1_22_r2_45,3.2993881471516535,2.0949899067423963,,
41,sh3_r1_22_r2_46,4.747678309651366,1.6320868059523106,,
42,sh3_r1_22_r2_47,4.75027895049254,2.6235932733729035,,
43,sh3_r1_22_r2_48,5.401027427253482,2.4756140412473724,,
44,sh3_r1_22_r2_49,5.63770813095799,2.2095564719590106,,
45,sh3_r1_22_r2_5,5.113018485146974,2.4016073524406565,,
46,sh3_r1_22_r2_6,4.292236261242227,1.6930333608995105,,
47,sh3_r1_22_r2_7,4.898159269548914,1.9683338238686259,,
48,sh3_r1_22_r2_8,7.181943480613036,2.3807112067374843,,
49,sh3_r1_22_r2_9,2.9477752103200854,1.4373852048705753,,
