,name,binder_rmsd_af2_des,complex_rmsd_af2_des,binder_rmsd,complex_rmsd
0,sh3_r1_87_r2_0,3.385354140967694,1.7470976481210243,,
1,sh3_r1_87_r2_1,8.327812262985894,2.68257398317945,,
2,sh3_r1_87_r2_10,2.981009371859246,1.39705974047599,,
3,sh3_r1_87_r2_11,3.084640131773837,1.3383078790993126,,
4,sh3_r1_87_r2_12,3.2156791454714364,1.4744482725190047,,
5,sh3_r1_87_r2_13,3.6451255634348505,1.978297496421445,,
6,sh3_r1_87_r2_14,3.0360986743102893,1.4901774210224317,,
7,sh3_r1_87_r2_15,3.633959182739894,1.9213697311406162,,
8,sh3_r1_87_r2_16,3.5098993775399885,2.0505544943621556,,
9,sh3_r1_87_r2_17,12.266454507468792,3.070346188670403,,
10,sh3_r1_87_r2_18,2.786437703089818,1.7539169407664223,,
11,sh3_r1_87_r2_19,3.5397452978504846,2.23124125338809,,
12,sh3_r1_87_r2_2,30.468574129236558,20.732753406729287,,
13,sh3_r1_87_r2_20,5.6743444848552125,2.04964111961184,,
14,sh3_r1_87_r2_21,3.63880344356083,1.610896066374269,,
15,sh3_r1_87_r2_22,2.543992343686247,1.572337516085801,,
16,sh3_r1_87_r2_23,2.2210826250830835,1.1234185575197713,,
17,sh3_r1_87_r2_24,6.523085066527325,2.163019567161017,,
18,sh3_r1_87_r2_25,2.9298555660433703,1.414460494790134,,
19,sh3_r1_87_r2_26,3.488718449336054,2.0433612044824137,,
20,sh3_r1_87_r2_27,4.564560724158514,1.5895970580364138,,
21,sh3_r1_87_r2_28,9.816806640622321,3.099963805842744,,
22,sh3_r1_87_r2_29,6.382296521562396,2.4580049110234996,,
23,sh3_r1_87_r2_3,5.463566644730179,1.9560772535433546,,
24,sh3_r1_87_r2_30,7.6219414909514045,3.254717413300479,,
25,sh3_r1_87_r2_31,3.4109951098694404,1.3475020230177461,,
26,sh3_r1_87_r2_32,4.5706013370314915,2.3492198169296126,,
27,sh3_r1_87_r2_33,4.482605612463555,2.276906017642341,,
28,sh3_r1_87_r2_34,3.40266647836342,1.5971482972867699,,
29,sh3_r1_87_r2_35,4.2094463957442425,1.8258718484526866,,
30,sh3_r1_87_r2_36,6.735867631994126,2.6236539921109423,,
31,sh3_r1_87_r2_37,6.46949472983941,3.2777134073057317,,
32,sh3_r1_87_r2_38,7.426510646794819,3.002183309039304,,
33,sh3_r1_87_r2_39,4.124653919308628,1.9100327118006217,,
34,sh3_r1_87_r2_4,4.590059690308451,2.0393182333134123,,
35,sh3_r1_87_r2_40,4.8609211758548945,2.1369239831257687,,
36,sh3_r1_87_r2_41,2.5207866970892656,1.385808263113441,,
37,sh3_r1_87_r2_42,8.755613073276919,3.1475925103169176,,
38,sh3_r1_87_r2_43,7.975934776083406,3.0927531108899826,,
39,sh3_r1_87_r2_44,12.17825545840766,4.253149687954161,,
40,sh3_r1_87_r2_45,2.5979373779760513,1.3306280634846233,,
41,sh3_r1_87_r2_46,6.932712138491535,2.3491299101019303,,
42,sh3_r1_87_r2_47,4.516149356417116,1.7053960601420926,,
43,sh3_r1_87_r2_48,5.79346957339293,2.126332770979969,,
44,sh3_r1_87_r2_49,9.961310217629515,3.249233151692139,,
45,sh3_r1_87_r2_5,7.802835644058974,2.847956352651355,,
46,sh3_r1_87_r2_6,3.8230436770285308,1.5831588058694124,,
47,sh3_r1_87_r2_7,10.853783131597174,3.5248473046629334,,
48,sh3_r1_87_r2_8,5.051792131649095,2.7564667412260837,,
49,sh3_r1_87_r2_9,2.6866648802438595,1.6393006166101658,,
